,OBJECTID,סמל רחוב,שם רחוב,מספר בית,קוד שימוש,שימוש במבנה,מספר קומות,מספר כניסות,מספר דירות,שכבה,קוד רחוב 2,שם רחוב 2,Shape,שטח מעטפת במטר מרובע,היקף מעטפת במטרים,geo
0,36682972,1117,קורות העיתים,6.0, , ,4,2,16,2200,0, ,,345.7287139892578,107.00459045105777,"(218666.4219, 632825.4844)"
1,36682973,988,הרב שרירא גאון,4.0, , ,4,3,3,2200,0, ,,269.4101104736328,91.70856839297208,"(218666.4219, 632825.4844)"
2,36682974,1117,קורות העיתים,8.0, , ,3,1,10,2200,0, ,,275.47544860839844,87.49920208592864,"(218647.0156, 632839.6719)"
3,36682975,1090,העילוי,12.0, , ,4,1,11,2200,0, ,,192.7876434326172,75.60492963621768,"(218622.1571, 632908.762700001)"
4,36682976,1086,בן ציון,14.0, , ,4,1,10,2200,0, ,,302.8261260986328,72.2391012144933,"(218585.9121, 632910.493799999)"
5,36682977,1086,בן ציון,12.0, , ,4,4,32,2200,0, ,,755.9577941894531,191.933085382573,"(218622.1571, 632908.762700001)"
6,36682978,1086,בן ציון,8.0, , ,4,1,8,2200,0, ,,210.0941162109375,64.47974929537217,"(218707.625, 632920.0)"
7,36682979,1086,בן ציון,4.0, , ,2,2,2,2200,0, ,,297.7364654541016,80.03129170887402,"(218747.0, 632925.2031)"
8,36682980,1090,העילוי,9.0, , ,4,1,12,2200,0, ,,304.9799194335937,85.82895348178653,"(218747.0, 632925.2031)"
9,36682981,945,תכלת מרדכי,17.0, , ,6,1,11,2200,0, ,,548.6002502441406,136.15652959958211,"(219693.7407, 633425.552999999)"
10,36682982,315,אלקנה,13.0, , ,4,1,5,2200,0, ,,273.6063232421875,92.32779090768324,"(220365.5313, 633441.4844)"
11,36682983,963,ראש פינה,1.0, , ,3,3,18,2200,0, ,,662.4404296875,174.27286303297635,"(219087.0344, 633402.744999999)"
12,36682984,315,אלקנה,15.0, , ,3,1,10,2200,0, ,,276.84161376953125,93.85351646249735,"(220348.9844, 633436.4375)"
13,36682985,944,המ''ג,21.0, , ,6,2,22,2200,0, ,,442.56837463378906,96.76077078790024,"(218977.6421, 633447.506200001)"
14,36682986,315,אלקנה,21.0, , ,3,1,6,2200,0, ,,252.02557373046875,81.73744540343024,"(220331.3594, 633453.0156)"
15,36682987,937,ירמיהו,2.0,ע, ,3,2,20,2200,0, ,,664.2386627197266,167.66478858871344,"(220438.563, 633441.003599999)"
16,36682988,301,בר אילן,36.0, , ,3,1,7,2200,0, ,,267.2965545654297,78.38419932642745,"(220476.5703, 633454.4531)"
17,36682989,315,אלקנה,11.0, , ,4,1,4,2200,0, ,,253.4078826904297,88.37680522919334,"(220386.7969, 633454.7969)"
18,36682990,944,המ''ג,26.0, , ,4,3,42,2200,0, ,,628.8582305908203,169.1106197705862,"(219029.8275, 633446.802200001)"
19,36682991,945,תכלת מרדכי,17.0, , ,4,1,36,2200,0, ,,498.3424072265625,126.39523197969018,"(219693.7407, 633425.552999999)"
20,36682992,907,שמגר,17.0, ,ישיבה,1,1,0,2200,0, ,,253.0943756103516,76.5293631397691,"(219785.81, 633460.5)"
21,36682993,301,בר אילן,34.0, , ,4,1,7,2200,0, ,,204.36021423339844,64.57532990243422,"(220494.5, 633460.281300001)"
22,36682994,964,זכרון יעקב,19.0, , ,8,2,18,2200,0, ,,513.8380279541016,113.52962246504768,"(219219.9961, 633448.8771)"
23,36682995,954,גדרה,6.0, , ,2,2,6,2200,0, ,,260.1328125,79.96461403162027,"(218946.5264, 633456.1184)"
24,36682996,314,עלי הכהן,3.0, , ,4,2,16,2200,0, ,,362.7790222167969,105.25301220749364,"(220432.8665, 633470.453)"
25,36682997,925,פתח תקווה,3.0, , ,5,3,30,2200,0, ,,821.3575134277344,172.90615958238143,"(219319.8, 633434.824999999)"
26,36682998,4907,מנחת יצחק,17.0, , ,2,1,20,2200,0, ,,266.2670593261719,82.10786159161975,"(219947.6532, 633442.9378)"
27,36682999,315,אלקנה,17.0, , ,4,2,12,2200,0, ,,414.5031280517578,149.75222372641133,"(220352.8438, 633473.093800001)"
28,36683000,952,הרב סורוצקין,2.0, , ,4,2,16,2200,0, ,,533.1818695068359,159.8595800683714,"(219303.649, 633462.17)"
29,36683001,315,אלקנה,9.0, , ,4,1,7,2200,0, ,,199.9922637939453,85.98433408656325,"(220396.22, 633484.77)"
30,36683002,314,עלי הכהן,5.0, , ,4,1,6,2200,0, ,,185.1191864013672,64.62107608867609,"(220427.06, 633484.663899999)"
31,36683003,945,תכלת מרדכי,19.0, , ,7,1,11,2200,0, ,,543.9194641113281,135.8128172485382,"(219711.4082, 633461.766000001)"
32,36683004,944,המ''ג,25.0, , ,6,2,28,2200,0, ,,464.8868865966797,128.08486373985437,"(218971.8785, 633480.633099999)"
33,36683005,315,אלקנה,8.0, , ,4,4,43,2200,0, ,,934.5707397460938,261.7462409572386,"(220315.632, 633485.2031)"
34,36683006,315,אלקנה,7.0, , ,4,1,6,2200,0, ,,206.48802185058597,75.73654176165806,"(220375.9844, 633488.1406)"
35,36683007,4907,מנחת יצחק,16.0, , ,7,4,64,2200,0, ,,2484.8939666748047,413.02489049168526,"(220375.9844, 633488.1406)"
36,36683008,954,גדרה,6.0, , ,5,6,13,2200,0, ,,563.4678039550781,152.53604509248336,"(218946.5264, 633456.1184)"
37,36683009,105,יוסף זיו,3.0, , ,3,1,0,2200,0, ,,386.852294921875,85.9959585629114,"(220486.1719, 633485.8594)"
38,36677684,1908,יובב,25.0, , ,1,1,1,2200,0, ,,117.5413818359375,45.17554005979032,"(217745.79, 629048.27)"
39,36677685,1908,יובב,23.0, , ,1,1,1,2200,0, ,,166.55233764648438,61.82292515829796,"(217745.79, 629048.27)"
40,36677686,1354,הכפיר,4.0, , ,2,1,1,2200,0, ,,97.88151550292967,43.81764514123388,"(217725.97, 628943.42)"
41,36677687,1354,הכפיר,51.0, , ,2,1,1,2200,0, ,,93.15428161621094,45.87887802393217,"(217616.15, 628822.42)"
42,36677688,1349,חוזה סן מרטין,23.0,ע, ,4,3,18,2200,0, ,,452.7384033203125,109.14199485987189,"(217616.15, 628822.42)"
43,36677689,1301,השומר,0.0, , ,1,1,0,2200,0, ,,214.562744140625,67.2313004874423,"(217616.15, 628822.42)"
44,36677690,1306,אליעזר מרגולין,1.0, , ,2,2,12,2200,0, ,,499.4028625488281,179.53253699984566,"(217616.15, 628822.42)"
45,36677691,1306,אליעזר מרגולין,1.0, , ,2,1,6,2200,0, ,,50.13438415527344,37.74405297106841,"(217616.15, 628822.42)"
46,36677692,1301,השומר,21.0, , ,3,4,24,2200,0, ,,523.4039611816406,174.9969812300641,"(218558.0921, 629024.9)"
47,36677693,1301,השומר,19.0, , ,3,4,24,2200,0, ,,918.9821014404296,255.2644734934,"(218615.2619, 629047.960000001)"
48,36677694,1301,השומר,17.0, , ,3,5,30,2200,0, ,,720.0392150878906,247.29844635270567,"(218616.57, 629024.210000001)"
49,36677695,1301,השומר,0.0, , ,1,1,0,2200,0, ,,77.95553588867188,37.15280040837146,"(218616.57, 629024.210000001)"
50,36677696,1301,השומר,13.0, , ,2,4,8,2200,0, ,,737.0009460449219,221.46354062672995,"(218686.16, 629074.609999999)"
51,36677697,1301,השומר,15.0, , ,2,4,16,2200,0, ,,506.4100189208984,170.80901568568714,"(218692.74, 629050.99)"
52,36677698,1305,יצחק שדה,6.0, , ,2,2,8,2200,0, ,,429.85400390625,157.7850608147892,"(218761.5216, 629065.9399)"
53,36677699,1305,יצחק שדה,8.0, , ,2,4,16,2200,0, ,,520.2492523193359,175.12088658704917,"(218702.25, 629034.310000001)"
54,36677700,1361,בר יוחאי,16.0, , ,2,1,0,2200,0, ,,425.3969421386719,85.7280260383156,"(218480.9968, 628910.4848)"
55,36677701,1361,בר יוחאי,14.0, , ,4,3,24,2200,0, ,,442.5818405151367,107.4929472647422,"(218528.98, 628910.470000001)"
56,36677702,1361,בר יוחאי,12.0, , ,4,3,24,2200,0, ,,406.7348785400391,112.6976190387514,"(218570.11, 628914.300000001)"
57,36677703,1361,בר יוחאי,10.0, , ,4,3,24,2200,0, ,,419.6935577392578,102.79320910515084,"(218612.8, 628919.76)"
58,36677704,1349,חוזה סן מרטין,24.0, , ,4,3,24,2200,0, ,,390.5991363525391,93.4755109244391,"(218612.8, 628919.76)"
59,36677705,1349,חוזה סן מרטין,26.0, , ,4,3,24,2200,0, ,,392.58177185058594,103.076548612747,"(218612.8, 628919.76)"
60,36677706,1349,חוזה סן מרטין,28.0, , ,4,3,24,2200,0, ,,418.54762268066406,115.04018852324025,"(218612.8, 628919.76)"
61,36677707,1349,חוזה סן מרטין,30.0, , ,4,3,24,2200,0, ,,526.7367401123047,117.9338422881095,"(218612.8, 628919.76)"
62,36677708,1349,חוזה סן מרטין,32.0, , ,5,1,16,2200,1361,בר יוחאי,,181.55349731445312,57.38343873189352,"(218612.8, 628919.76)"
63,36677709,1361,בר יוחאי,13.0, , ,5,8,80,2200,1361,בר יוחאי,,978.8428802490234,202.2697408974196,"(218620.9655, 628885.789999999)"
64,36677710,1361,בר יוחאי,11.0, , ,5,10,100,2200,1361,בר יוחאי,,961.3961944580078,220.13551848679495,"(218620.9655, 628885.789999999)"
65,36677711,1361,בר יוחאי,9.0, , ,2,1,0,2200,0, ,,172.17076110839844,56.57757764469066,"(218712.012, 628888.960000001)"
66,36677712,1361,בר יוחאי,7.0, , ,5,8,72,2200,0, ,,1073.5274200439453,225.03527298173407,"(218722.638, 628922.425000001)"
67,36677713,1361,בר יוחאי,5.0, , ,5,8,72,2200,0, ,,1061.4007263183594,226.19915463103928,"(218815.13, 628840.880000001)"
68,36677714,1361,בר יוחאי,0.0, , ,1,2,0,2200,0, ,,370.1058654785156,100.24135514666358,"(218815.13, 628840.880000001)"
69,36677715,1435,דב יוסף,0.0, , ,2,1,1,2200,0, ,,251.0330352783203,73.72814158691857,"(218815.13, 628840.880000001)"
70,36677716,1361,בר יוחאי,15.0, , ,5,8,80,2200,1367,אברהם אלמליח,,1032.5597381591797,212.2526744164712,"(218532.8773, 628876.390000001)"
71,36677717,1349,חוזה סן מרטין,22.0, , ,4,3,24,2200,0, ,,435.1912460327149,128.5618736243819,"(218532.8773, 628876.390000001)"
72,36677718,1349,חוזה סן מרטין,18.0, , ,5,7,70,2200,0, ,,999.8498611450196,231.34981739933784,"(218532.8773, 628876.390000001)"
73,36677719,1349,חוזה סן מרטין,21.0,ע, ,3,3,18,2200,0, ,,391.904525756836,90.69370119067008,"(218532.8773, 628876.390000001)"
74,36677720,1360,רבי צדוק,11.0, , ,4,1,16,2200,0, ,,344.74961853027344,76.93427332818754,"(218368.76, 629049.6296)"
75,36677721,1349,חוזה סן מרטין,13.0, , ,3,3,18,2200,0, ,,450.8514862060547,100.0284640458906,"(218368.76, 629049.6296)"
76,36677722,1367,אברהם אלמליח,31.0, , ,2,8,8,2200,0, ,,861.7454986572266,219.60488406955884,"(218251.04, 629025.447100001)"
77,36677723,3041,רקם,47.0, , ,1,1,1,2200,1307,גולומב,,249.65699005126956,78.37648526630625,"(218063.5, 629030.49)"
78,36677724,3041,רקם,47.0, , ,1,1,1,2200,1307,גולומב,,242.4007797241211,90.33128359478532,"(218063.5, 629030.49)"
79,36677725,3041,רקם,47.0, , ,1,1,1,2200,1307,גולומב,,188.07704162597656,72.24359300165561,"(218063.5, 629030.49)"
80,36677726,3041,רקם,45.0, , ,2,1,1,2200,1307,גולומב,,192.78497314453125,60.201245813038526,"(218047.176, 629034.949999999)"
81,36677727,3041,רקם,35.0, , ,2,1,1,2200,0, ,,116.48895263671876,51.06076706513114,"(217979.48, 628971.277000001)"
82,36677728,3041,רקם,33.0, , ,2,2,2,2200,0, ,,370.668586730957,112.01278490081832,"(217972.23, 628999.720000001)"
83,36677729,1307,גולומב,142.0, , ,2,1,1,2200,0, ,,383.5099411010742,103.64556957919493,"(217962.589, 629033.039999999)"
84,36677730,3041,רקם,15.0, , ,2,2,2,2200,0, ,,516.8161697387695,171.25906188615642,"(217906.5, 628983.92)"
85,36677731,3041,רקם,8.0, , ,2,1,1,2200,0, ,,212.17660522460935,62.437305671203376,"(217910.57, 628930.880000001)"
86,36677732,3041,רקם,6.0, , ,2,1,1,2200,0, ,,181.05008697509768,73.68806097873207,"(217886.97, 628931.58)"
87,36677733,1435,דב יוסף,0.0, , ,2,1,2,2200,0, ,,169.64531707763672,58.097597307617946,"(217886.97, 628931.58)"
88,36677734,1435,דב יוסף,0.0, , ,1,1,1,2200,0, ,,140.30701446533203,61.20636969254157,"(217886.97, 628931.58)"
89,36677735,1435,דב יוסף,0.0, , ,2,1,2,2200,0, ,,140.27049255371094,51.6985366211688,"(217886.97, 628931.58)"
90,36677736,1435,דב יוסף,0.0, , ,2,2,2,2200,0, ,,314.0035095214844,107.18951999458484,"(217886.97, 628931.58)"
91,36677737,1435,דב יוסף,0.0, , ,3,1,2,2200,0, ,,114.05158233642578,47.27655385396153,"(217886.97, 628931.58)"
92,36677738,1435,דב יוסף,0.0, , ,2,2,4,2200,0, ,,209.37060546875,68.74866594952124,"(217886.97, 628931.58)"
93,36677739,1435,דב יוסף,0.0, , ,2,2,2,2200,0, ,,284.0392150878906,92.83710280365098,"(217886.97, 628931.58)"
94,36677740,1435,דב יוסף,0.0, , ,2,2,5,2200,0, ,,251.1746368408203,78.70124368674507,"(217886.97, 628931.58)"
95,36677741,1435,דב יוסף,0.0, , ,2,1,2,2200,0, ,,138.27471923828125,49.68908825218995,"(217886.97, 628931.58)"
96,36677742,0, ,0.0, , ,1,1,0,2200,0, ,,145.17196655273438,52.62626565488802,"(217886.97, 628931.58)"
97,36677743,0, ,0.0, , ,1,1,0,2200,0, ,,107.95545959472656,44.54416908880733,"(217886.97, 628931.58)"
98,36677744,0, ,0.0, , ,1,1,0,2200,0, ,,163.81688690185547,53.81250664438322,"(217886.97, 628931.58)"
99,36677745,0, ,0.0, , ,1,1,0,2200,0, ,,234.5870590209961,76.22102147065155,"(217886.97, 628931.58)"
100,36677746,1435,דב יוסף,0.0, , ,1,1,3,2200,0, ,,86.76661682128906,39.99379843626885,"(217886.97, 628931.58)"
101,36677747,1435,דב יוסף,0.0, , ,1,1,2,2200,0, ,,74.70783996582031,37.69320707698857,"(217886.97, 628931.58)"
102,36677748,1435,דב יוסף,0.0, , ,2,1,1,2200,0, ,,63.474029541015625,33.58810636239222,"(217886.97, 628931.58)"
103,36677749,1457,הנמר,11.0, , ,5,5,60,2200,0, ,,4366.819244384766,818.7036481155484,"(217115.58, 628597.51)"
104,36677750,1354,הכפיר,155.0, , ,2,3,3,2200,0, ,,416.8129577636719,153.5107748695841,"(217424.87, 628537.98)"
105,36677751,1354,הכפיר,209.0, , ,2,3,3,2200,0, ,,376.20040130615234,152.1840149848117,"(217422.51, 628714.789999999)"
106,36677752,1356,הדב,2.0, , ,2,6,6,2200,0, ,,698.1889038085938,296.043720177415,"(217444.07, 628498.970000001)"
107,36677753,1351,הדישון,8.0, , ,6,10,54,2200,0, ,,5210.824836730957,1115.6017669537025,"(217226.12, 628565.68)"
108,36677754,1352,האייל,50.0, , ,3,8,22,2200,0, ,,1738.6238708496094,254.9529068224,"(217288.37, 628624.98)"
109,36677755,1352,האייל,46.0, , ,5,2,8,2200,0, ,,470.10816955566406,103.18616042978324,"(217299.97, 628738.17)"
110,36677756,1352,האייל,44.0, , ,5,2,8,2200,0, ,,376.5576705932617,126.95166259517964,"(217311.64, 628771.66)"
111,36677757,1352,האייל,47.0, , ,6,2,12,2200,1456,היען,,855.7489700317383,166.08235800531233,"(217340.043, 628680.878000001)"
112,36677758,1352,האייל,41.0, , ,6,2,12,2200,1456,היען,,852.2319412231445,195.44868191455575,"(217347.87, 628728.6)"
113,36677759,1352,האייל,39.0, , ,2,1,1,2200,0, ,,199.33462524414065,73.86217112517778,"(217356.19, 628774.630000001)"
114,36677760,1456,היען,16.0, , ,2,1,1,2200,0, ,,218.6577835083008,75.7223964630438,"(217376.5, 628770.369999999)"
115,36677761,1356,הדב,8.0, , ,2,3,3,2200,0, ,,298.5918884277344,111.3970717376218,"(217444.07, 628498.970000001)"
116,36677762,1356,הדב,12.0, , ,2,1,1,2200,0, ,,126.4015884399414,60.7958160265778,"(217444.07, 628498.970000001)"
117,36677763,1354,הכפיר,171.0, , ,2,7,7,2200,0, ,,894.7552642822266,281.9530032717967,"(217401.57, 628568.18)"
118,36677764,1354,הכפיר,177.0, , ,2,1,1,2200,0, ,,112.44145965576172,47.41809627895694,"(217389.17, 628604.68)"
119,36677765,1354,הכפיר,175.0, , ,2,1,1,2200,0, ,,134.8321075439453,56.64166640822509,"(217401.57, 628568.18)"
120,36677766,1456,היען,185.0, , ,2,1,1,2200,0, ,,109.50440979003906,48.02221144711747,"(217389.17, 628604.68)"
121,36677767,1456,היען,186.0, , ,2,1,1,2200,1354,הכפיר,,112.58370208740234,55.140502011933926,"(217389.17, 628604.68)"
122,36677768,1354,הכפיר,201.0, , ,2,2,2,2200,0, ,,271.98340606689453,96.1257243137242,"(217422.51, 628714.789999999)"
123,36677769,1354,הכפיר,191.0, , ,2,1,1,2200,0, ,,207.53594970703125,75.19235467673818,"(217389.17, 628604.68)"
124,36677770,1354,הכפיר,193.0, , ,2,1,1,2200,0, ,,126.59838104248048,48.63479863361806,"(217389.17, 628604.68)"
125,36677771,1354,הכפיר,205.0, , ,2,2,2,2200,0, ,,200.61292266845703,92.63687530619706,"(217422.51, 628714.789999999)"
126,36677772,1354,הכפיר,211.0, , ,2,2,2,2200,0, ,,235.753173828125,96.88125186679784,"(217422.51, 628714.789999999)"
127,36677773,1354,הכפיר,213.0, , ,2,2,2,2200,0, ,,208.97833251953125,88.56922722981867,"(217422.51, 628714.789999999)"
128,36677774,1354,הכפיר,221.0, , ,2,2,2,2200,0, ,,277.93870544433594,95.0194538185946,"(217422.51, 628714.789999999)"
129,36677775,1354,הכפיר,223.0, , ,2,2,2,2200,0, ,,224.88724517822263,91.50642038365456,"(217422.51, 628714.789999999)"
130,36677776,1354,הכפיר,120.0, , ,3,3,3,2200,0, ,,315.75203704833984,139.96788952990377,"(217459.07, 628607.779999999)"
131,36677777,1457,הנמר,23.0, , ,5,2,30,2200,0, ,,1807.9073867797847,334.8850652848458,"(217207.37, 628897.99)"
132,36677778,1457,הנמר,17.0, , ,5,2,26,2200,0, ,,1909.5037460327148,403.45497876495097,"(217153.47, 628779.4)"
133,36677779,1456,היען,11.0, , ,3,1,1,2200,0, ,,227.54718780517575,69.1248469023457,"(217425.14, 628784.51)"
134,36677780,1354,הכפיר,231.0, , ,2,1,2,2200,0, ,,268.3100280761719,70.77917187970083,"(217488.3, 628823.23)"
135,36677781,1352,האייל,42.0, , ,5,1,7,2200,0, ,,188.8210220336914,60.688334219355056,"(217325.31, 628803.479)"
136,36677782,1351,הדישון,9.0, , ,4,6,52,2200,1457,הנמר,,2719.1146926879883,580.1662431330444,"(217165.398, 628577.08)"
137,36677783,1356,הדב,16.0, , ,2,1,1,2200,0, ,,61.3001708984375,31.912257739577942,"(217444.07, 628498.970000001)"
138,36677784,1356,הדב,14.0, , ,2,1,1,2200,0, ,,95.2011260986328,50.506104539199264,"(217444.07, 628498.970000001)"
139,36677785,1354,הכפיר,10.0, , ,2,1,1,2200,0, ,,86.8819808959961,49.64578079499067,"(217678.24, 628937.67)"
140,36677786,1356,הדב,18.0, , ,2,1,1,2200,0, ,,59.42913818359375,31.398402430058667,"(217444.07, 628498.970000001)"
141,36677787,1354,הכפיר,101.0, , ,3,1,1,2200,0, ,,90.30316925048828,49.10986435780799,"(217538.87, 628656.98)"
142,36677788,1354,הכפיר,103.0, , ,2,1,1,2200,0, ,,89.89759063720703,50.03040317506898,"(217538.87, 628656.98)"
143,36677789,1354,הכפיר,105.0, , ,2,1,1,2200,0, ,,80.29622650146484,49.60363500127589,"(217538.87, 628656.98)"
144,36677790,1354,הכפיר,99.0, , ,3,1,1,2200,0, ,,89.695068359375,42.08336986276058,"(217538.87, 628656.98)"
145,36677791,1356,הדב,19.0, , ,3,1,1,2200,0, ,,94.14967346191406,49.20008190814186,"(217510.77, 628536.069)"
146,36677792,1356,הדב,21.0, , ,3,1,1,2200,0, ,,95.23632049560548,49.83493889780074,"(217510.77, 628536.069)"
147,36677793,1356,הדב,9.0, , ,3,1,1,2200,0, ,,90.55632019042967,48.42188744829392,"(217510.77, 628536.069)"
148,36677794,1356,הדב,15.0, , ,3,1,1,2200,0, ,,91.45098114013672,48.6734806422586,"(217510.77, 628536.069)"
149,36677795,1356,הדב,13.0, , ,3,1,1,2200,0, ,,89.54937744140625,45.43889691205194,"(217510.77, 628536.069)"
150,36677796,1352,האייל,36.0, , ,3,1,1,2200,0, ,,227.2586669921875,68.99318422178744,"(217381.42, 628896.59)"
151,36677797,1352,האייל,27.0, , ,2,1,2,2200,0, ,,274.4823532104492,76.89207933426412,"(217381.42, 628896.59)"
152,36677798,1336,חנוך קלעי,11.0, , ,3,2,2,2200,0, ,,127.9053726196289,49.66601055434756,"(217360.69, 628907.43)"
153,36677799,1354,הכפיר,69.0, , ,3,1,1,2200,0, ,,112.29251098632812,51.72173363358483,"(217588.37, 628781.039999999)"
154,36677800,1354,הכפיר,233.0, , ,2,2,3,2200,0, ,,453.9510726928711,111.1426279054999,"(217495.97, 628850.140000001)"
155,36677801,1354,הכפיר,152.0, , ,3,1,1,2200,0, ,,82.79039764404297,42.88205348428976,"(217533.499, 628811.65)"
156,36677802,1354,הכפיר,154.0, , ,3,1,1,2200,0, ,,97.71769714355467,54.81401710913417,"(217533.499, 628811.65)"
157,36677803,1297,אברהם שטרן,20.0, , ,2,4,24,2200,0, ,,701.2339859008789,126.24024802804936,"(217053.0312, 629073.8125)"
158,36677804,1910,עמשא,82.0, , ,2,1,1,2200,0, ,,254.4525909423828,84.18000189987245,"(217450.477, 629010.454)"
159,36677805,1352,האייל,32.0, , ,1,1,0,2200,0, ,,117.43342590332033,45.33621225000939,"(217411.61, 628943.1)"
160,36677806,3044,ערד,17.0, , ,2,2,2,2200,0, ,,347.44078826904297,129.5965886381242,"(217478.7, 628973.539999999)"
161,36677807,3044,ערד,18.0, , ,2,2,2,2200,0, ,,724.8609161376953,180.14963065504804,"(217460.16, 628989.33)"
162,36677808,1336,חנוך קלעי,5.0, , ,2,1,1,2200,0, ,,208.9883804321289,60.38506824738276,"(217399.84, 628980.029999999)"
163,36677809,1336,חנוך קלעי,3.0, , ,2,1,1,2200,0, ,,404.19622802734375,95.72070042416792,"(217414.15, 628995.938999999)"
164,36677810,1354,הכפיר,239.0, , ,3,1,1,2200,0, ,,297.4728240966797,95.74636606826594,"(217532.46, 628904.210000001)"
165,36677811,1354,הכפיר,241.0, , ,2,1,1,2200,0, ,,273.1528625488281,83.84161050874184,"(217545.26, 628922.279999999)"
166,36677812,3044,ערד,13.0, , ,2,1,1,2200,0, ,,112.12167358398438,50.31940207644676,"(217547.17, 629012.949999999)"
167,36677813,1354,הכפיר,243.0, , ,3,3,3,2200,1352,האייל,,253.4855117797852,87.85138252099023,"(217557.85, 628940.380000001)"
168,36677814,1352,האייל,24.0, , ,2,1,1,2200,0, ,,142.7378387451172,60.58872718935219,"(217509.87, 628970.800000001)"
169,36677815,1352,האייל,26.0, , ,2,3,2,2200,0, ,,785.3554992675781,192.28797986616036,"(217492.16, 628961.199999999)"
170,36677816,1910,עמשא,86.0, , ,2,1,1,2200,0, ,,125.0801239013672,55.36328424759802,"(217459.31, 629009.24)"
171,36677817,1910,עמשא,92.0, , ,1,1,1,2200,0, ,,156.59868621826172,58.38666046358596,"(217526.05, 629072.423)"
172,36677818,3044,ערד,14.0, , ,2,1,1,2200,0, ,,144.55553436279297,63.09040467973335,"(217502.26, 629016.060000001)"
173,36677819,3044,ערד,12.0, , ,2,1,1,2200,0, ,,173.81644439697266,56.09759994881504,"(217525.56, 629035.869999999)"
174,36677820,1352,האייל,23.0, , ,1,1,1,2200,0, ,,81.98603820800781,38.84267204548668,"(217529.74, 628945.199999999)"
175,36677821,1910,עמשא,88.0, , ,2,1,2,2200,0, ,,99.77351379394533,45.562343510946725,"(217502.44, 629048.838)"
176,36677822,1910,עמשא,72.0, , ,3,2,2,2200,0, ,,99.79823303222656,48.22804560573171,"(217396.316, 629016.75)"
177,36677823,1352,האייל,23.0, , ,1,1,1,2200,0, ,,72.84048461914062,35.89990107215916,"(217529.74, 628945.199999999)"
178,36677824,1351,הדישון,26.0, , ,4,1,1,2200,0, ,,226.64933013916016,66.39464214405164,"(217355.61, 628952.76)"
179,36677825,1352,האייל,32.0, , ,1,1,1,2200,0, ,,177.69184112548828,74.3193124241507,"(217411.61, 628943.1)"
180,36677826,1336,חנוך קלעי,9.0, , ,3,2,2,2200,0, ,,242.93404388427732,84.93535920212656,"(217354.83, 628905.93)"
181,36677827,1336,חנוך קלעי,7.0, , ,1,1,1,2200,0, ,,183.0717086791992,65.33189415354093,"(217378.55, 628946.938999999)"
182,36677828,1354,הכפיר,166.0, , ,2,2,2,2200,0, ,,292.7703323364258,79.82252097053794,"(217561.16, 628851.560000001)"
183,36677829,1354,הכפיר,156.0, , ,1,1,0,2200,0, ,,134.4071807861328,58.20201252818684,"(217533.499, 628811.65)"
184,36677830,1354,הכפיר,56.0, , ,2,2,2,2200,0, ,,183.50072479248047,96.40594885966722,"(217561.16, 628851.560000001)"
185,36677831,1354,הכפיר,235.0, , ,2,1,2,2200,0, ,,211.3379898071289,63.17893977262899,"(217507.66, 628868.109999999)"
186,36677832,1456,היען,1.0, , ,3,1,1,2200,0, ,,145.1552734375,68.33366106540733,"(217493.65, 628906.9)"
187,36677833,1338,ניקנור,216.0, , ,3,3,18,2200,0, ,,589.2676391601562,160.75099641090225,"(218995.4062, 629440.9297)"
188,36677834,1335,ברניקי,17.0, , ,3,3,6,2200,0, ,,283.6390075683594,86.02796302290756,"(219072.1406, 629503.3828)"
189,36677835,1335,ברניקי,15.0, , ,3,3,6,2200,0, ,,293.6600799560547,112.346337381668,"(219065.4219, 629482.1094)"
190,36677836,1335,ברניקי,13.0, , ,2,1,4,2200,0, ,,384.0536651611328,127.29712239696418,"(219059.2969, 629459.3203)"
191,36677837,1335,ברניקי,4.0, , ,2,1,4,2200,0, ,,367.19873046875,108.52201375790676,"(219096.3125, 629299.406300001)"
192,36677838,1335,ברניקי,10.0, , ,2,2,2,2200,0, ,,293.4851989746094,106.8086948332263,"(219085.9219, 629376.460899999)"
193,36677839,1335,ברניקי,11.0, , ,3,2,2,2200,0, ,,270.02557373046875,83.50491640637497,"(219054.1094, 629432.8828)"
194,36677840,1335,ברניקי,7.0, , ,2,2,3,2200,0, ,,412.7725677490234,111.30757921103228,"(219048.8906, 629381.6328)"
195,36677841,1335,ברניקי,3.0, , ,2,1,4,2200,0, ,,341.4013671875,91.6383220848796,"(219037.0781, 629326.406300001)"
196,36677842,1334,הורקניה,19.0, , ,2,2,5,2200,0, ,,462.8140258789063,132.08405798535975,"(219200.3191, 629397.3906)"
197,36677843,1334,הורקניה,17.0, , ,3,2,5,2200,0, ,,335.2053680419922,121.24111029449878,"(219200.3191, 629376.343800001)"
198,36677844,1334,הורקניה,13.0, , ,3,2,5,2200,0, ,,369.8643798828125,130.41606499077366,"(219202.89, 629339.750499999)"
199,36677845,1335,ברניקי,16.0, , ,2,1,2,2200,0, ,,348.96925354003906,114.40913368785,"(219095.5, 629452.2578)"
200,36677846,1338,ניקנור,30.0, , ,4,2,14,2200,0, ,,314.5852966308594,96.48319514913284,"(219188.1793, 629525.459799999)"
201,36677847,1363,חננאל,30.0, , ,3,1,2,2200,1338,ניקנור,,289.0818176269531,86.69897441246485,"(219159.6875, 629574.281300001)"
